#Time of request completion (in ms after experiment start), Session ID, Time taken to open connection with server (ms), Time taken to receive first byte of reply (ms), Time taken to receive last byte of reply (ms), number of concurrent sessions in the system, size of response (bytes) 
9564997.986,8497,-1.0,1324.7,136.1,373,13682
9565115.996,7076,-1.0,1346.4,0.0,373,805
9564711.971,8573,-1.0,1760.8,0.0,373,762
9565131.967,8461,-1.0,1343.2,0.0,373,2701
9565212.988,5179,-1.0,1304.2,0.0,373,785
9565252.006,8463,-1.0,1277.7,0.0,373,789
9565325.000,8162,-1.0,1221.3,0.0,373,785
9565714.004,5340,-1.0,862.3,0.0,372,1909
9565961.022,8569,-1.0,668.9,0.0,372,1909
9565403.984,4101,-1.0,1228.2,0.0,372,2689
9565924.001,8565,-1.0,765.9,21.5,372,13739
9566382.038,8399,-1.0,379.7,20.3,372,13621
9566416.053,8297,-1.0,537.2,38.3,372,11914
9566463.143,8508,-1.0,614.5,0.0,372,789
9566880.053,8347,-1.0,225.8,25.7,371,13643
9566722.051,8605,-1.0,466.9,22.5,371,13739
9567225.064,8606,-1.0,252.7,0.0,373,789
9567364.064,8415,-1.0,332.2,0.0,374,2582
9567455.070,8629,55.5,198.7,78.5,374,10972
9567448.072,8628,72.6,260.0,20.5,374,10972
9567524.075,8630,46.7,237.4,23.4,374,10972
9567707.091,8592,-1.0,532.7,21.5,374,11914
9568237.104,8588,-1.0,96.4,0.0,374,1909
9568019.116,6904,-1.0,393.8,18.2,374,9287
9567807.085,8495,-1.0,627.6,0.0,373,785
9567692.081,8460,-1.0,972.0,0.0,373,2998
9568433.137,8431,-1.0,283.0,0.0,373,1909
9567958.091,8000,-1.0,789.1,0.0,373,2998
9568423.114,8520,-1.0,336.2,0.0,373,1909
9567931.089,7632,-1.0,902.5,0.0,373,2688
9568577.131,8367,-1.0,397.4,0.0,372,805
9569057.160,8010,-1.0,88.8,0.0,372,1909
9567920.103,8075,-1.0,1641.0,6.2,372,9428
9569236.169,8402,-1.0,478.7,0.0,373,785
9569549.165,7631,-1.0,328.5,23.8,372,13470
9569814.190,6266,-1.0,168.1,0.0,371,1909
9569472.172,8466,-1.0,530.0,0.0,371,2627
9569608.177,8631,82.7,345.9,24.4,372,10972
9568594.148,7358,-1.0,1730.7,9.0,372,9015
9569724.182,7846,-1.0,618.5,0.0,372,785
9570048.199,8632,92.6,229.2,6.8,371,10972
9569722.184,7968,-1.0,673.2,0.0,371,2520
9570123.206,8608,-1.0,297.7,0.0,371,1909
9569953.201,7767,-1.0,480.1,17.8,371,11058
9570608.222,8371,-1.0,67.7,0.0,372,1909
9570671.227,8633,36.5,130.3,23.2,372,10972
9570695.226,8582,-1.0,189.9,26.1,372,13483
9571038.244,8609,-1.0,334.7,18.3,372,11914
9570963.236,8387,-1.0,305.3,152.9,372,13739
9571023.236,8586,-1.0,477.2,8.1,371,13739
9571204.242,7755,-1.0,401.2,0.0,371,2324
9571083.242,8556,-1.0,524.5,0.0,371,785
9571617.266,7868,-1.0,190.2,26.4,371,13798
9571664.272,7913,-1.0,201.2,0.0,371,1513
9571643.279,8410,-1.0,265.0,23.0,372,13609
9571657.266,8634,53.4,258.3,22.1,372,10972
9571870.277,8635,70.4,186.5,32.8,373,10972
9571993.296,8636,27.4,143.3,17.5,373,10972
9572129.289,8469,-1.0,185.4,8.7,373,13455
9572213.295,8594,-1.0,239.4,0.0,372,2712
9572560.308,8538,-1.0,230.9,0.0,372,785
9572737.314,7517,-1.0,235.6,0.0,371,2490
9573023.334,8494,-1.0,155.5,22.4,371,13682
9573399.348,8414,-1.0,110.2,0.0,371,1909
9573316.349,3970,-1.0,310.9,0.0,371,2425
9573336.351,7441,-1.0,309.7,0.0,371,805
9573730.379,7073,-1.0,162.6,0.0,371,1909
9573628.359,8607,-1.0,296.3,16.6,371,11914
9573673.369,5366,-1.0,764.3,32.7,371,11084
9573849.371,7647,-1.0,1053.4,0.0,372,1909
9573824.368,6520,-1.0,658.8,450.0,372,11914
9573709.376,6642,-1.0,796.4,429.9,372,13719
9573805.374,8602,-1.0,696.3,436.8,372,11914
9574034.401,8578,-1.0,905.8,0.0,372,1909
9573893.578,7642,-1.0,1065.0,0.0,372,2610
9574097.388,8314,-1.0,1171.4,0.0,372,1909
9574240.409,8570,-1.0,1126.9,0.0,372,1060
9574254.393,7994,-1.0,1119.6,0.0,372,2478
9574316.420,8350,-1.0,959.7,110.0,372,13534
9574027.396,8596,-1.0,1448.8,0.0,372,2435
9574456.427,8580,-1.0,1024.4,0.0,371,1909
9574732.411,8624,-1.0,874.9,0.0,370,1909
9574412.399,8600,-1.0,1213.1,0.0,370,2711
9574668.438,8637,52.2,857.1,180.6,369,10972
9574785.442,8564,-1.0,1022.0,0.0,369,1513
9574567.434,8471,-1.0,1160.3,86.0,369,13801
9575017.429,8326,-1.0,815.6,0.0,369,1909
9575168.428,7546,-1.0,674.8,0.0,369,1909
9575382.471,8584,-1.0,775.7,0.0,369,1909
9575418.457,8576,-1.0,932.1,0.0,369,1909
9575122.429,7222,-1.0,1280.1,0.0,369,785
9575610.497,8368,-1.0,889.0,0.0,369,1909
9575526.453,8249,-1.0,1043.6,0.0,369,789
9575704.470,5903,-1.0,811.8,58.5,368,13781
9575661.456,8597,-1.0,1009.9,0.0,368,2623
9575704.470,8413,-1.0,783.1,185.4,368,13721
9576256.478,7961,-1.0,606.8,0.0,368,1909
9576417.511,7591,-1.0,577.7,0.0,368,1909
9576358.510,8221,-1.0,813.0,0.0,368,1909
9576543.494,7733,-1.0,890.0,0.0,369,817
9575983.497,7795,-1.0,1645.8,0.0,369,2496
9575352.466,8042,-1.0,2198.2,143.2,369,10628
9576722.521,7750,-1.0,1098.6,0.0,369,2685
9576672.804,8615,-1.0,1168.4,0.0,369,785
9576778.511,8638,32.3,1017.7,141.6,369,10972
9576908.533,8064,-1.0,935.1,326.9,369,13544
9576901.542,7634,-1.0,1341.9,0.0,369,2517
9576892.523,8625,-1.0,1184.2,176.7,369,11914
9577352.561,7515,-1.0,933.7,42.7,369,13742
9577504.552,8464,-1.0,783.0,72.6,369,13817
9577125.535,8590,-1.0,1279.6,0.0,368,789
9577620.544,8612,-1.0,714.6,195.2,368,13739
9577395.545,8639,45.3,880.8,208.8,368,10972
9577558.547,7824,-1.0,1084.8,52.6,368,11914
9578188.592,8339,-1.0,529.9,0.0,368,1909
9577940.583,8022,-1.0,785.9,333.5,369,13554
9578210.572,8267,-1.0,990.1,0.0,369,2363
9578202.581,8501,-1.0,1042.8,0.0,369,2531
9578576.603,8393,-1.0,708.1,0.0,369,1909
9578444.606,8574,-1.0,811.5,212.4,369,11914
9578417.606,8618,-1.0,936.0,244.0,369,11914
9578534.587,8513,-1.0,1177.0,63.5,370,11914
9578992.615,8297,-1.0,849.7,0.0,369,1909
9578829.624,8640,73.6,950.1,117.7,368,10972
9579006.614,7417,-1.0,869.9,145.5,368,13609
9578815.618,8330,-1.0,1360.5,0.0,367,785
9579027.641,8004,-1.0,1240.1,0.0,367,2478
9579389.648,8355,-1.0,1057.2,94.9,367,10866
9579135.613,8559,-1.0,1676.2,0.0,367,785
9579476.650,8461,-1.0,1361.4,0.0,367,1909
9579633.647,4101,-1.0,1319.3,0.0,367,1909
9579650.641,6892,-1.0,1309.9,0.0,367,1909
9579431.634,8619,-1.0,1669.3,0.0,367,785
9579661.647,8028,-1.0,1469.2,0.0,367,2581
9579638.640,8136,-1.0,1565.3,0.0,368,785
9579775.056,8641,45.7,1303.5,212.5,368,10972
9579802.658,8628,-1.0,1352.5,438.5,368,13739
9579868.667,8268,-1.0,1611.4,213.8,368,13590
9579799.657,8492,-1.0,1904.7,0.0,367,789
9580047.666,7156,-1.0,1685.5,0.0,368,1909
9579857.677,7874,-1.0,1917.8,0.0,368,785
9580005.663,6097,-1.0,1617.4,159.9,367,13695
9580316.699,8307,-1.0,2113.9,0.0,369,2588
9580701.696,8423,-1.0,1832.5,0.0,369,2497
9580625.702,8613,-1.0,1376.1,607.1,369,11914
9580710.714,8623,-1.0,1665.6,348.1,369,11914
9581048.726,8294,-1.0,1678.8,0.0,369,1909
9581435.735,8495,-1.0,1675.9,535.3,370,10866
9581500.751,7616,-1.0,1799.2,489.6,370,11078
9581597.734,8421,-1.0,2254.9,0.0,370,1909
9581504.740,8061,-1.0,1974.6,577.9,371,13626
9581520.754,8583,-1.0,2062.5,487.3,371,11141
9581664.762,8460,-1.0,2411.3,0.0,371,1909
9581180.727,8642,80.2,2372.1,456.5,371,10972
9581577.757,5340,-1.0,2063.7,548.5,371,13742
9581203.724,8148,-1.0,3226.6,0.0,371,805
9581778.765,7266,-1.0,2553.6,256.2,371,10866
9581731.769,8643,29.2,2810.6,425.2,371,10972
9581654.756,8396,-1.0,3372.8,0.0,371,805
9581916.748,8510,-1.0,2680.2,449.0,371,10866
9581771.739,8095,-1.0,3319.9,0.0,371,2293
9582304.781,7807,-1.0,2993.5,0.0,371,1909
9582165.800,8412,-1.0,3139.0,0.0,371,1909
9582313.787,8627,-1.0,3051.3,0.0,371,1416
9581762.766,7773,-1.0,2880.9,748.7,371,13739
9581028.728,8244,-1.0,3657.3,710.6,371,10531
9582096.758,8644,44.1,2938.4,412.7,371,10972
9582579.785,8585,-1.0,2925.4,0.0,371,1909
9582146.764,8645,34.1,3220.9,121.7,371,10972
9582133.792,8450,-1.0,3254.9,148.4,371,13739
9582098.795,8562,-1.0,3233.4,218.0,371,13739
9582334.796,7358,-1.0,3247.0,0.0,371,785
9582566.780,8482,-1.0,2891.4,144.9,370,13739
9582901.824,8475,-1.0,2705.7,0.0,370,1909
9582563.791,8302,-1.0,3134.2,0.0,370,785
9582818.805,8646,51.9,2686.3,143.7,370,10972
9582993.827,7741,-1.0,2798.6,0.0,370,1909
9583530.865,8463,-1.0,2093.7,535.2,371,10866
9583024.796,7971,-1.0,3251.7,0.0,371,2673
9583463.831,7076,-1.0,2817.3,0.0,371,1909
9583137.819,8526,-1.0,3218.4,0.0,371,2341
9583597.856,8116,-1.0,2808.4,0.0,371,2580
9583346.822,8626,-1.0,2866.8,209.2,371,13739
9583893.857,8647,36.8,2441.8,68.3,371,10972
9583676.868,8371,-1.0,2693.4,74.8,371,13721
9584393.074,8609,-1.0,2061.2,0.0,371,1909
9584866.916,7913,-1.0,1602.2,242.5,372,11080
9585262.921,8592,-1.0,1691.1,0.0,372,1909
9584479.902,8123,-1.0,2476.6,0.0,372,789
9584833.887,7143,-1.0,1746.8,405.5,371,13719
9584913.888,8449,-1.0,2101.2,0.0,371,2300
9584834.921,7868,-1.0,2182.1,0.0,371,2585
9584665.917,8611,-1.0,2352.4,0.0,370,785
9585203.906,7788,-1.0,1840.3,0.0,370,1513
9585973.944,7517,-1.0,1271.2,0.0,369,1909
9586215.990,8589,-1.0,1204.6,0.0,369,1909
9585655.946,8308,-1.0,1443.7,370.5,369,13643
9585965.938,8207,-1.0,1284.5,222.6,369,9287
9585957.967,8648,72.8,1287.4,173.4,368,10972
9586051.977,8555,-1.0,1282.1,180.2,368,9287
9585916.964,7890,-1.0,1434.0,214.7,368,13547
9586132.964,8347,-1.0,1541.8,0.0,368,2519
9586606.972,7755,-1.0,1082.8,0.0,368,1909
9586605.964,7719,-1.0,1000.8,177.0,368,11080
9586616.972,8649,23.7,1050.6,139.1,368,10972
9586566.998,8390,-1.0,1185.1,101.6,368,11914
9586703.996,8599,-1.0,1153.3,197.0,368,11914
9586975.001,8577,-1.0,1127.4,35.3,368,13739
9587156.021,8539,-1.0,1234.5,0.0,368,2497
9587558.014,6410,-1.0,835.0,0.0,368,1909
9587292.003,8536,-1.0,940.3,168.2,368,13713
9587440.007,7820,-1.0,942.4,29.1,367,11914
9587553.025,7353,-1.0,861.9,0.0,367,805
9587940.025,8602,-1.0,490.9,0.0,367,1909
9587654.035,8566,-1.0,779.5,0.0,367,2268
9588020.033,7195,-1.0,401.2,23.1,367,10866
9588004.030,8466,-1.0,558.8,0.0,367,2375
9588719.064,8096,-1.0,124.0,20.9,367,10866
9588894.080,7073,-1.0,411.2,0.0,367,1513
9588784.086,8399,-1.0,578.8,0.0,367,2657
9588942.091,8607,-1.0,531.5,0.0,367,1909
9588960.096,7642,-1.0,546.9,0.0,367,1909
9588910.084,8409,-1.0,614.4,0.0,367,2488
9589036.088,7972,-1.0,495.5,19.7,367,11914
9589213.086,8548,-1.0,747.6,0.0,368,805
9589672.110,8597,-1.0,415.2,0.0,368,1909
9589161.110,8635,-1.0,823.7,105.3,368,13739
9589403.112,7222,-1.0,602.0,96.9,368,11056
9589564.120,8650,26.6,468.1,112.3,368,10972
9589622.115,8610,-1.0,468.3,86.0,368,11914
9589904.117,7647,-1.0,288.2,12.1,368,12690
9589695.107,8042,-1.0,993.3,0.0,368,2998
9589992.126,8634,-1.0,791.3,17.8,368,11914
9590213.144,8605,-1.0,634.8,0.0,368,2388
9590183.153,8636,-1.0,710.9,0.0,368,789
9589989.134,8349,-1.0,1125.3,0.0,368,785
9590881.177,8430,-1.0,248.5,0.0,368,1909
9590717.168,8431,-1.0,513.3,20.7,368,12690
9588976.095,8367,-1.0,2323.5,6.7,368,10421
9590864.178,7961,-1.0,455.8,8.0,368,13557
9591202.185,8267,-1.0,201.7,0.0,368,1909
9590912.169,8582,-1.0,532.8,0.0,368,789
9590933.190,8410,-1.0,556.2,0.0,367,2623
9591375.210,7994,-1.0,136.5,0.0,367,1909
9591531.192,8639,-1.0,191.1,19.1,367,11914
9591698.209,8415,-1.0,85.8,0.0,367,1909
9591768.203,8535,-1.0,251.8,21.2,368,11914
9591934.409,6520,-1.0,165.9,0.0,368,1909
9591863.209,8633,-1.0,303.5,24.9,368,13739
9591932.214,8651,58.6,350.5,20.2,368,10972
9592159.225,8584,-1.0,199.7,46.1,368,9287
9591942.259,8578,-1.0,471.0,0.0,367,785
9592250.240,8621,-1.0,303.1,8.1,366,13739
9592368.235,8570,-1.0,309.8,0.0,366,1060
9592469.243,8574,-1.0,312.6,0.0,366,2437
9592706.251,8357,-1.0,255.2,19.7,365,13686
9592808.256,8564,-1.0,395.4,0.0,365,2640
9592954.269,4101,-1.0,303.7,9.8,365,13720
9593338.294,8641,-1.0,134.7,0.0,365,1909
9593173.292,8221,-1.0,313.5,29.5,365,13771
9592984.266,6266,-1.0,501.9,32.5,365,13781
9593172.296,8064,-1.0,546.5,0.0,365,2277
9593564.301,8545,-1.0,206.0,20.8,365,10866
9592961.269,6892,-1.0,912.8,0.0,365,785
9593842.316,8615,-1.0,207.6,21.3,366,10866
9593915.308,8652,55.4,254.1,30.2,366,10972
9592847.262,8441,-1.0,1405.9,6.1,366,9054
9593833.307,8630,-1.0,529.8,0.0,366,789
9594063.311,8631,-1.0,493.5,26.5,366,13739
9594281.329,8285,-1.0,368.4,21.6,366,13554
9594741.349,8172,-1.0,184.2,0.0,366,1909
9594432.346,7710,-1.0,498.6,40.4,366,13836
9594378.332,8632,-1.0,632.9,0.0,366,785
9594761.347,8520,-1.0,315.3,24.8,366,13695
9595132.363,8028,-1.0,147.3,0.0,366,1909
9594815.358,8471,-1.0,481.7,0.0,367,2559
9593647.294,7441,-1.0,1719.9,23.8,367,9366
9595198.375,8473,-1.0,771.3,234.3,367,13538
9595146.377,8346,-1.0,839.7,236.5,367,13682
9595286.372,8393,-1.0,824.3,165.0,366,13858
9595431.382,8307,-1.0,852.1,0.0,365,1909
9595335.391,8588,-1.0,1170.0,0.0,365,789
9595479.396,8606,-1.0,854.8,173.1,364,10866
9595535.396,8423,-1.0,777.7,200.5,364,10866
9595709.387,5882,-1.0,884.7,0.0,364,1909
9594474.342,8573,-1.0,2100.5,21.0,364,9017
9595293.384,8653,87.6,1219.5,207.4,364,10972
9595844.423,7546,-1.0,971.3,0.0,364,1513
9595569.387,8075,-1.0,1260.9,0.0,364,2998
9595839.418,8461,-1.0,994.4,0.0,364,1513
9595834.409,8326,-1.0,985.1,26.3,364,13455
9596431.452,8148,-1.0,458.6,0.0,364,1909
9596038.410,7220,-1.0,820.0,223.3,364,13538
9596217.441,8654,73.4,747.0,79.8,364,10972
9596628.445,3970,-1.0,491.2,0.0,364,1909
9596376.436,8163,-1.0,746.0,0.0,364,2404
9596728.448,8294,-1.0,464.3,0.0,364,785
9596613.431,8601,-1.0,593.1,24.5,363,11914
9597434.486,7733,-1.0,85.3,0.0,363,1909
9597519.489,5179,-1.0,124.8,19.9,363,11072
9597427.469,8568,-1.0,242.3,21.6,363,13739
9597713.481,8565,-1.0,244.3,0.0,363,2669
9597866.502,8117,-1.0,324.5,0.0,363,2435
9598028.496,8396,-1.0,192.9,0.0,363,1909
9598122.505,8474,-1.0,266.3,39.2,363,10866
9598277.522,7971,-1.0,245.8,0.0,363,1909
9598077.504,8460,-1.0,366.5,97.6,363,13769
9597972.501,8640,-1.0,689.0,0.0,362,785
9598305.520,8412,-1.0,323.4,43.8,362,13619
9598330.521,7515,-1.0,400.4,0.0,362,2405
9598358.514,8158,-1.0,325.6,48.0,362,13798
9598551.524,8562,-1.0,360.1,0.0,363,2591
9598805.539,8655,35.2,178.8,32.1,363,10972
9598774.551,8591,-1.0,379.5,0.0,363,785
9598965.555,8105,-1.0,374.5,0.0,362,2300
9599061.554,8022,-1.0,384.2,0.0,362,2690
9599235.566,4135,-1.0,213.2,0.0,362,1909
9599506.576,8585,-1.0,305.0,19.7,362,13600
9599734.580,7156,-1.0,413.5,23.3,362,13538
9599230.563,8016,-1.0,954.1,0.0,362,2998
9599787.590,8551,-1.0,400.8,0.0,362,1909
9599725.585,8623,-1.0,494.6,0.0,362,1909
9599614.571,8419,-1.0,584.5,22.9,361,13568
9599492.576,8648,-1.0,751.6,50.1,361,11914
9599813.603,8559,-1.0,507.9,12.0,361,10866
9599397.569,8244,-1.0,1023.4,0.0,362,2998
9599589.584,6368,-1.0,835.4,0.0,362,2361
9599784.593,7719,-1.0,642.8,44.1,362,11914
9600246.601,7517,-1.0,211.1,23.7,362,12690
9600363.605,8656,67.1,159.2,21.5,362,10972
9600352.616,8576,-1.0,362.3,8.3,362,13728
9600717.646,8457,-1.0,227.8,0.0,362,2617
9601019.642,8611,-1.0,104.5,16.8,362,10866
9601176.650,8479,-1.0,85.3,0.0,362,1909
9601090.660,8642,-1.0,224.9,25.6,362,13739
9601412.655,7820,-1.0,80.9,0.0,362,1909
9601421.660,8589,-1.0,181.3,18.2,362,13637
9601675.673,8347,-1.0,101.1,0.0,362,1909
9601699.670,8302,-1.0,140.2,14.3,362,10866
9601555.662,8211,-1.0,390.3,0.0,362,785
9601854.696,8390,-1.0,119.3,0.0,362,1909
9601716.673,8622,-1.0,329.2,25.3,362,11914
9601987.686,7143,-1.0,115.5,18.1,363,11064
9602150.963,8575,-1.0,160.0,0.0,363,1513
9602118.688,8657,31.9,185.6,24.8,362,10972
9602391.700,8539,-1.0,73.7,0.0,362,1909
9602507.712,7642,-1.0,272.7,16.3,363,13590
9602423.707,8626,-1.0,420.4,0.0,363,2433
9602631.716,8569,-1.0,215.5,0.0,363,1513
9602460.721,8497,-1.0,449.3,0.0,362,2411
9602640.715,8658,60.0,228.6,22.3,362,10972
9602793.723,7741,-1.0,240.5,16.9,363,13455
9603013.748,8659,47.2,112.0,19.2,363,10972
9603172.738,8650,-1.0,64.9,0.0,363,1416
9603202.746,8494,-1.0,111.3,17.0,363,10866
9603493.759,8644,-1.0,79.5,0.0,363,1909
9603404.750,8267,-1.0,263.1,0.0,363,793
9603554.771,8546,-1.0,223.1,23.6,362,13739
9603785.031,8415,-1.0,280.8,0.0,362,785
9604041.786,8535,-1.0,104.5,0.0,361,1909
9603971.783,8638,-1.0,270.9,0.0,361,785
9604160.786,8463,-1.0,214.4,11.4,361,11914
9604270.792,8314,-1.0,170.0,0.0,361,1513
9604562.803,8621,-1.0,219.0,0.0,361,2327
9604864.816,8096,-1.0,227.4,0.0,361,785
9605061.842,8114,-1.0,173.3,26.3,361,13652
9605122.845,8152,-1.0,140.2,18.6,362,10866
9605138.844,8660,28.2,273.3,20.9,362,10972
9605282.841,7076,-1.0,278.6,20.0,362,13800
9605105.829,8196,-1.0,599.6,0.0,362,785
9605563.860,8466,-1.0,314.3,0.0,362,1909
9605307.859,8367,-1.0,600.0,0.0,361,785
9605471.861,8308,-1.0,492.0,0.0,361,2685
9605387.843,8350,-1.0,688.1,0.0,361,2617
9605275.838,8661,354.8,501.7,18.8,362,10972
9605524.857,8645,-1.0,669.2,17.1,362,11914
9605956.868,8662,34.4,237.4,22.8,362,10972
9606163.894,8488,-1.0,148.7,0.0,362,1513
9606302.897,7818,-1.0,129.6,0.0,362,1909
9606134.884,8663,85.8,242.9,17.6,362,10972
9606362.886,8651,-1.0,951.3,0.0,362,785
9606469.906,7505,-1.0,923.0,0.0,362,785
9606454.910,8594,-1.0,955.0,0.0,361,2635
9606719.919,8064,-1.0,875.7,0.0,361,1909
9606822.907,7750,-1.0,807.6,0.0,361,1909
9606510.898,8586,-1.0,1125.0,0.0,361,2541
9606511.904,8414,-1.0,895.7,246.5,361,13590
9606519.896,6266,-1.0,1166.6,0.0,360,2607
9606814.906,7188,-1.0,1144.1,0.0,359,2712
9606996.926,7591,-1.0,905.5,308.0,359,13621
9607251.928,8431,-1.0,1066.3,0.0,359,2510
9607268.930,4101,-1.0,1100.2,0.0,359,2294
9607397.970,7968,-1.0,1038.6,0.0,359,1909
9607328.953,7961,-1.0,1109.9,0.0,358,2602
9607366.941,8627,-1.0,1074.1,0.0,358,1083
9607610.944,8613,-1.0,836.8,0.0,358,1909
9607792.972,7097,-1.0,671.1,0.0,357,1909
9607576.952,5903,-1.0,893.9,0.0,357,2373
9607471.938,5366,-1.0,986.3,23.1,357,13739
9607701.966,8646,-1.0,787.5,22.3,357,13739
9608490.995,8410,-1.0,223.9,0.0,357,1909
9608630.998,7795,-1.0,126.0,0.0,356,1909
9608515.991,8555,-1.0,223.3,24.4,356,10866
9608306.976,7073,-1.0,536.0,0.0,356,2421
9608531.989,8604,-1.0,480.5,0.0,356,2607
9609072.015,8615,-1.0,208.7,20.7,356,13739
9609178.021,8330,-1.0,150.1,15.8,356,10866
9609192.025,5340,-1.0,325.3,0.0,356,2405
9609394.037,6410,-1.0,263.3,24.3,356,13619
9609590.039,7266,-1.0,103.8,0.0,356,1416
9609611.039,7881,-1.0,113.0,0.0,356,1909
9609521.050,7733,-1.0,230.1,20.2,356,13643
9609474.051,8641,-1.0,303.9,23.1,356,11141
9609551.051,7708,-1.0,318.7,21.4,356,13558
9610017.056,8449,-1.0,224.3,0.0,356,2332
9610232.070,8601,-1.0,83.8,0.0,356,1909
9610260.067,8441,-1.0,114.7,6.7,356,11078
9610407.076,8590,-1.0,204.9,9.7,356,10866
9610392.082,7441,-1.0,297.5,0.0,356,785
9610609.090,8624,-1.0,257.9,24.3,355,13620
9610905.118,7158,-1.0,159.2,0.0,356,1909
9610720.098,8339,-1.0,436.5,8.8,356,13600
9611178.132,8610,-1.0,128.2,0.0,355,1909
9610760.096,8637,-1.0,561.0,20.3,355,11914
9610927.125,8172,-1.0,474.7,19.6,355,13691
9611255.140,8625,-1.0,239.6,0.0,355,1909
9610524.087,7971,-1.0,986.8,0.0,355,785
9610913.110,8219,-1.0,646.0,0.0,355,2372
9611222.124,8396,-1.0,342.0,9.5,355,13557
9611018.104,8664,72.7,464.6,26.0,354,10972
9610792.094,8545,-1.0,860.0,0.0,354,785
9611643.132,8378,-1.0,165.1,23.1,354,13858
9611960.148,8665,26.8,180.3,6.7,356,10972
9611972.147,7710,-1.0,379.1,0.0,356,2529
9611978.300,8666,122.4,252.5,18.0,356,10972
9611988.157,7400,-1.0,439.2,0.0,356,785
9612627.182,4199,-1.0,141.5,0.0,356,1909
9612609.178,8475,-1.0,190.8,104.3,356,13455
9612690.210,8042,-1.0,470.3,0.0,355,1909
9612585.183,8631,-1.0,758.4,0.0,355,2633
9612665.193,5179,-1.0,721.3,0.0,354,785
9612790.210,8629,-1.0,509.6,99.1,354,11914
9613012.220,7321,-1.0,537.9,0.0,354,1909
9612791.196,7616,-1.0,786.5,0.0,354,789
9612809.205,8653,-1.0,786.9,0.0,354,785
9613009.213,8101,-1.0,656.3,26.0,355,11914
9613743.240,8639,-1.0,215.5,0.0,355,1909
9613629.227,8667,71.5,272.4,18.2,354,10972
9613263.231,8479,-1.0,757.2,0.0,354,785
9613515.234,8423,-1.0,681.3,8.6,353,13739
9613855.261,8302,-1.0,537.5,18.6,353,13739
9613355.217,8507,-1.0,1065.6,0.0,353,2613
9613982.242,8357,-1.0,506.0,0.0,353,2615
9613831.254,8075,-1.0,692.0,0.0,353,1909
9614189.264,8551,-1.0,404.6,18.2,354,13695
9614590.288,8301,-1.0,140.1,0.0,354,1909
9614553.281,7972,-1.0,201.9,0.0,354,1909
9614089.257,8597,-1.0,710.8,21.1,354,13538
9614610.273,8668,30.5,225.0,25.7,353,10972
9614362.267,8657,-1.0,633.2,52.8,353,13739
9614229.265,8282,-1.0,822.1,27.5,353,13766
9613450.221,4135,-1.0,1648.1,23.0,353,13534
9614122.273,7143,-1.0,962.7,62.2,353,11914
9614875.287,6892,-1.0,269.6,26.7,353,10866
9615238.324,8650,-1.0,99.8,0.0,353,1909
9614959.292,8565,-1.0,496.2,0.0,353,785
9615206.308,7647,-1.0,391.2,0.0,353,785
9615574.338,8644,-1.0,102.9,0.0,352,1513
9615672.330,8285,-1.0,226.4,0.0,352,2605
9615921.332,8669,29.2,130.4,8.1,353,10972
9616093.348,8095,-1.0,81.5,0.0,353,1909
9616048.339,8510,-1.0,252.0,21.0,354,13739
9616205.347,8564,-1.0,123.6,0.0,353,1909
9616256.357,8652,-1.0,294.3,20.7,353,13739
9616453.357,7767,-1.0,211.6,0.0,353,1909
9616292.351,8670,38.5,373.1,37.5,353,10972
9616429.359,8474,-1.0,614.6,0.0,354,789
9616342.363,8642,-1.0,716.7,0.0,354,2471
9616612.369,8656,-1.0,471.3,0.0,354,785
9616713.369,7913,-1.0,349.1,39.4,354,13739
9616781.394,8671,219.4,244.7,44.3,355,10972
9617123.393,8163,-1.0,209.8,0.0,355,1909
9616778.384,8347,-1.0,541.1,24.2,355,13621
9617341.399,8105,-1.0,120.0,0.0,355,1909
9617422.407,8244,-1.0,120.4,0.0,355,1909
9617462.423,8660,-1.0,86.2,0.0,355,1416
9617139.403,8577,-1.0,505.5,0.0,355,2397
9617227.414,8672,73.8,348.3,21.8,355,10972
9617582.424,7076,-1.0,283.8,0.0,355,2505
9617692.418,8568,-1.0,312.9,0.0,356,2458
9617946.446,8457,-1.0,150.0,0.0,356,1909
9617872.440,8673,28.2,217.5,23.0,356,10972
9617997.447,8472,-1.0,209.8,0.0,356,1909
9617891.444,8148,-1.0,304.4,25.6,356,13728
9618121.436,3970,-1.0,122.6,0.0,355,1513
9618295.450,8648,-1.0,87.0,0.0,354,1909
9618297.449,8480,-1.0,90.0,0.0,354,1909
9618597.459,8573,-1.0,98.8,6.2,354,11052
9618911.488,8497,-1.0,88.5,0.0,355,1909
9618964.481,8308,-1.0,105.6,0.0,355,1909
9618909.477,8674,31.7,160.8,19.1,355,10972
9619077.489,8350,-1.0,82.1,0.0,355,1909
9619142.486,8611,-1.0,202.0,8.0,355,13739
9619332.507,8494,-1.0,189.2,6.7,355,11914
9620186.537,8016,-1.0,65.3,0.0,355,1909
9620471.560,5903,-1.0,187.6,0.0,355,1909
9620447.559,8022,-1.0,219.3,0.0,355,1909
9620262.535,8114,-1.0,413.5,0.0,355,2577
9620365.554,8343,-1.0,317.5,0.0,355,1909
9620394.556,7773,-1.0,350.2,0.0,355,2601
9620698.559,7824,-1.0,95.1,0.0,355,1909
9620620.554,8505,-1.0,511.8,0.0,356,785
9620812.585,8319,-1.0,321.7,28.0,356,13557
9620899.582,8675,31.4,212.9,18.5,356,10972
